org_slug,skill_name,filepath,extension,uncompressed_bytes,compressed_bytes,is_dir
tolgaio,learning-system,test-inbox.md,.md,1217,652,False
aiskillstore,canton-network-repos,SKILL.md,.md,12054,3953,False
aiskillstore,canton-network-repos,skill-report.json,.json,16221,3371,False
nickcrew,mashup,SKILL.md,.md,1027,589,False
chipagosfinest,sales-catchall,SKILL.md,.md,444,253,False
ravnhq,tech-tanstack-router,SKILL.md,.md,263,181,False
ratacat,best-practices-researcher,SKILL.md,.md,6519,2748,False
bfollington,godot,SKILL.md,.md,20523,6874,False
bfollington,godot,assets/templates/attribute_template.gd,.gd,2941,1029,False
bfollington,godot,assets/templates/component_template.gd,.gd,1736,760,False
bfollington,godot,assets/templates/interaction_template.gd,.gd,2835,970,False
bfollington,godot,assets/templates/item_resource.tres,.tres,356,207,False
bfollington,godot,assets/templates/spell_resource.tres,.tres,683,313,False
bfollington,godot,references/architecture-patterns.md,.md,14036,4072,False
bfollington,godot,references/common-pitfalls.md,.md,13825,4339,False
bfollington,godot,references/file-formats.md,.md,12520,4055,False
bfollington,godot,references/godot4-physics-api.md,.md,8824,3089,False
bfollington,godot,scripts/validate_tres.py,.py,4737,1555,False
bfollington,godot,scripts/validate_tscn.py,.py,5619,1616,False
starlake-ai,extract-data,SKILL.md,.md,1328,541,False
finesssee,linear-notifications,SKILL.md,.md,463,239,False
largomst,pocketbase,SKILL.md,.md,2909,1061,False
largomst,pocketbase,scripts/pb_client.py,.py,10334,2310,False
a5c-ai,few-shot-example-gen,README.md,.md,536,286,False
a5c-ai,few-shot-example-gen,SKILL.md,.md,1252,622,False
jzupnick,ai-error-handler,SKILL.md,.md,1131,663,False
eojedred,distribution-scheduler,SKILL.md,.md,288,181,False
eojedred,distribution-scheduler,reference/README.md,.md,45,47,False
eojedred,distribution-scheduler,scripts/main.py,.py,41,43,False
doodledood,ask-council,SKILL.md,.md,493,316,False
knuckles-team,servicenow-incidents,SKILL.md,.md,502,303,False
robzolkos,interview,SKILL.md,.md,1216,656,False
techlemariam,domain-session,SKILL.md,.md,507,272,False
aiskillstore,axe-ios-simulator,SKILL.md,.md,4541,1619,False
aiskillstore,axe-ios-simulator,skill-report.json,.json,12267,3267,False
nickcrew,idea-lab,SKILL.md,.md,1179,659,False
tolgaio,github-pr-review,SKILL.md,.md,2508,1250,False
tolgaio,github-pr-review,instructions.md,.md,3332,1690,False
tolgaio,github-pr-review,scripts/extract.sh,.sh,13314,3985,False
dyzdyz010,weather,SKILL.md,.md,219,162,False
chipagosfinest,product-catchall,SKILL.md,.md,431,244,False
ravnhq,tech-tanstack-form,SKILL.md,.md,269,189,False
empathic,deny,SKILL.md,.md,1553,769,False
starlake-ai,extract-bq-schema,SKILL.md,.md,780,409,False
ratacat,beautiful-mermaid-ascii,SKILL.md,.md,2997,1160,False
ratacat,beautiful-mermaid-ascii,package.json,.json,264,169,False
ratacat,beautiful-mermaid-ascii,references/mermaid-cheatsheet.md,.md,5323,2276,False
ratacat,beautiful-mermaid-ascii,references/mermaid-syntax-reference.md,.md,12486,4685,False
ratacat,beautiful-mermaid-ascii,references/notes.md,.md,1455,738,False
ratacat,beautiful-mermaid-ascii,scripts/install-mermaid-ascii,,1031,585,False
ratacat,beautiful-mermaid-ascii,scripts/mermaid-ascii,,3600,1541,False
ratacat,beautiful-mermaid-ascii,scripts/mermaid-ascii.mjs,.mjs,4345,1590,False
bfollington,domain-driven-design,SKILL.md,.md,17889,6814,False
bfollington,domain-driven-design,references/ddd_foundations_and_patterns.md,.md,21063,7176,False
bfollington,domain-driven-design,references/rich_hickey_principles.md,.md,11675,4862,False
bfollington,domain-driven-design,references/visualization_examples.md,.md,23624,6413,False
bfollington,domain-driven-design,references/wlaschin_patterns.md,.md,17073,6068,False
finesssee,linear-metrics,SKILL.md,.md,602,304,False
a5c-ai,entity-memory-extraction,README.md,.md,517,275,False
a5c-ai,entity-memory-extraction,SKILL.md,.md,1211,614,False
jzupnick,embedding-specialist,SKILL.md,.md,1135,658,False
doodledood,ask,SKILL.md,.md,485,315,False
knuckles-team,servicenow-import-sets,SKILL.md,.md,473,283,False
robzolkos,done,SKILL.md,.md,1258,616,False
dyzdyz010,nonexistent-tool,SKILL.md,.md,215,151,False
nickcrew,ctx-plan-execution,SKILL.md,.md,1529,836,False
nickcrew,ctx-plan-execution,resources/checklist.md,.md,260,182,False
techlemariam,deploy,SKILL.md,.md,443,266,False
eojedred,detr-peer-simulation,SKILL.md,.md,230,148,False
eojedred,detr-peer-simulation,reference/README.md,.md,43,45,False
eojedred,detr-peer-simulation,scripts/main.py,.py,39,41,False
chipagosfinest,people-catchall,SKILL.md,.md,422,242,False
tolgaio,article-extractor,SKILL.md,.md,9709,3422,False
ravnhq,tech-react-native,SKILL.md,.md,263,180,False
largomst,fetcher,SKILL.md,.md,186,179,False
tiann,execplan,README.md,.md,1058,629,False
tiann,execplan,SKILL.md,.md,433,283,False
tiann,execplan,references/PLANS.md,.md,14638,5963,False
xdg,refactor,SKILL.md,.md,217,157,False
starlake-ai,extract,SKILL.md,.md,409,214,False
ratacat,bd-to-br-migration,SELF-TEST.md,.md,2855,1126,False
ratacat,bd-to-br-migration,SKILL.md,.md,9685,3065,False
ratacat,bd-to-br-migration,references/BULK.md,.md,5559,2233,False
ratacat,bd-to-br-migration,references/PITFALLS.md,.md,5635,2193,False
ratacat,bd-to-br-migration,references/TRANSFORMS.md,.md,6883,1935,False
ratacat,bd-to-br-migration,scripts/find-bd-refs.sh,.sh,2305,776,False
ratacat,bd-to-br-migration,scripts/verify-migration.sh,.sh,3679,1095,False
ratacat,bd-to-br-migration,subagents/batch-migrator.md,.md,1907,998,False
thebeardedbearsas,testing-symfony,SKILL.md,.md,308,195,False
bfollington,bevy,SKILL.md,.md,12709,5022,False
bfollington,bevy,references/bevy_specific_tips.md,.md,10627,4243,False
bfollington,bevy,references/common_pitfalls.md,.md,4301,1602,False
bfollington,bevy,references/ecs_patterns.md,.md,5845,1996,False
bfollington,bevy,references/project_structure.md,.md,2864,1192,False
bfollington,bevy,references/ui_development.md,.md,2999,1138,False
finesssee,linear-list,SKILL.md,.md,831,424,False
jzupnick,document-scanner,SKILL.md,.md,284,186,False
dyzdyz010,github,SKILL.md,.md,212,174,False
a5c-ai,crewai-setup,README.md,.md,550,300,False
a5c-ai,crewai-setup,SKILL.md,.md,1290,652,False
robzolkos,discovery,SKILL.md,.md,1981,1070,False
doodledood,analyze-code,SKILL.md,.md,3691,1846,False
knuckles-team,servicenow-devops,SKILL.md,.md,824,407,False
nickcrew,concept-forge,SKILL.md,.md,1074,587,False
chipagosfinest,marketing-catchall,SKILL.md,.md,659,315,False
techlemariam,debug,SKILL.md,.md,435,265,False
empathic,bug-report,SKILL.md,.md,1381,690,False
ravnhq,tech-prisma,SKILL.md,.md,241,179,False
activer007,test-valid-skill,SKILL.md,.md,520,271,False
eron1703,new-project-playbook,SKILL.md,.md,5119,2419,False
xdg,plan-refactor,SKILL.md,.md,221,143,False
starlake-ai,esload,SKILL.md,.md,745,349,False
eojedred,consensus-day-orchestrator,SKILL.md,.md,318,200,False
eojedred,consensus-day-orchestrator,reference/README.md,.md,49,51,False
eojedred,consensus-day-orchestrator,scripts/main.py,.py,45,47,False
thebeardedbearsas,doctrine-extensions,SKILL.md,.md,273,171,False
finesssee,linear-labels,SKILL.md,.md,685,335,False
ratacat,assemblyai-streaming,SKILL.md,.md,9416,3922,False
jzupnick,diagram-explainer,SKILL.md,.md,295,188,False
a5c-ai,content-moderation-api,README.md,.md,501,274,False
a5c-ai,content-moderation-api,SKILL.md,.md,1267,633,False
robzolkos,catchup,SKILL.md,.md,402,256,False
nickcrew,ctx-brainstorming,SKILL.md,.md,2059,1095,False
nickcrew,ctx-brainstorming,resources/examples.md,.md,387,269,False
chipagosfinest,legal-catchall,SKILL.md,.md,371,231,False
knuckles-team,servicenow-custom-api,SKILL.md,.md,411,268,False
doodledood,example,SKILL.md,.md,778,446,False
eron1703,guidelines,SKILL.md,.md,3819,1837,False
ravnhq,tech-ios,SKILL.md,.md,872,410,False
starlake-ai,dag-generate,SKILL.md,.md,544,274,False
xdg,jira-cli,SKILL.md,.md,1520,793,False
xdg,jira-cli,reference/jira-cli-reference.md,.md,5692,2051,False
finesssee,linear-initiatives,SKILL.md,.md,462,246,False
thebeardedbearsas,docker-hadolint,SKILL.md,.md,280,178,False
jzupnick,ai-cost-optimizer,SKILL.md,.md,1128,661,False
ratacat,architecture-strategist,SKILL.md,.md,4340,1760,False
a5c-ai,constitutional-ai-prompts,README.md,.md,573,316,False
a5c-ai,constitutional-ai-prompts,SKILL.md,.md,1268,603,False
nickcrew,assumption-buster,SKILL.md,.md,1031,575,False
eojedred,committee-rotation,SKILL.md,.md,247,155,False
eojedred,committee-rotation,reference/README.md,.md,41,43,False
eojedred,committee-rotation,scripts/main.py,.py,37,39,False
bfollington,skill-improver,SKILL.md,.md,9667,3664,False
bfollington,skill-improver,references/improvement_patterns.md,.md,5706,2418,False
bfollington,skill-improver,references/reflection_framework.md,.md,5697,2480,False
chipagosfinest,infrastructure-catchall,SKILL.md,.md,443,262,False
empathic,audit,SKILL.md,.md,1075,591,False
techlemariam,coder,SKILL.md,.md,435,265,False
knuckles-team,servicenow-cmdb,SKILL.md,.md,415,277,False
dyzdyz010,summarize,SKILL.md,.md,413,256,False
miles990,skill-creator,SKILL.md,.md,4236,2137,False
miles990,skill-creator,scripts/convert-to-plugin.sh,.sh,4689,1557,False
miles990,skill-creator,scripts/publish-skill.sh,.sh,1538,747,False
miles990,skill-creator,scripts/validate-skill.sh,.sh,1508,563,False
miles990,skill-creator,templates/advanced-skill.md,.md,742,405,False
miles990,skill-creator,templates/basic-skill.md,.md,264,187,False
michealwayne,verify-docs-tests,SKILL.md,.md,783,454,False
ravnhq,tech-android,SKILL.md,.md,239,175,False
starlake-ai,dag-deploy,SKILL.md,.md,497,262,False
aiskillstore,create-pr,SKILL.md,.md,4505,1967,False
aiskillstore,create-pr,skill-report.json,.json,11162,3253,False
xdg,isolated,SKILL.md,.md,196,145,False
finesssee,linear-history,SKILL.md,.md,488,255,False
jzupnick,ai-context-manager,SKILL.md,.md,1132,662,False
nickcrew,code-quality-workflow,SKILL.md,.md,1767,806,False
nickcrew,code-quality-workflow,references/analyze-code.md,.md,7923,2762,False
nickcrew,code-quality-workflow,references/code-review.md,.md,3430,1440,False
nickcrew,code-quality-workflow,references/quality-improve.md,.md,5939,2086,False
ratacat,annas-archive-ebooks,SKILL.md,.md,5786,2601,False
ratacat,annas-archive-ebooks,annas.py,.py,14570,4318,False
chipagosfinest,finance-catchall,SKILL.md,.md,395,226,False
a5c-ai,chroma-integration,README.md,.md,537,277,False
a5c-ai,chroma-integration,SKILL.md,.md,1259,609,False
cmac4603,hyprland,SKILL.md,.md,11250,3942,False
cmac4603,hyprland,references/config_reference.md,.md,12394,4380,False
cmac4603,hyprland,references/docs/animations.md,.md,18703,3252,False
cmac4603,hyprland,references/docs/binds.md,.md,32225,7218,False
cmac4603,hyprland,references/docs/dispatchers.md,.md,31616,7254,False
cmac4603,hyprland,references/docs/keywords.md,.md,21193,4035,False
cmac4603,hyprland,references/docs/monitors.md,.md,26227,5601,False
cmac4603,hyprland,references/docs/variables.md,.md,60951,15687,False
cmac4603,hyprland,references/docs/window-rules.md,.md,35552,8563,False
cmac4603,hyprland,references/examples.md,.md,11020,3391,False
cmac4603,hyprland,scripts/search_hyprland_docs.py,.py,4833,1676,False
bfollington,research,SKILL.md,.md,266,187,False
techlemariam,cleanup,SKILL.md,.md,451,267,False
drzoot,htmx-skill,LICENSE,,11357,3948,False
drzoot,htmx-skill,README.md,.md,30,29,False
drzoot,htmx-skill,SKILL.md,.md,17105,4066,False
drzoot,htmx-skill,_post_SKILL.md,.md,267,182,False
drzoot,htmx-skill,_pre_SKILL.md,.md,492,296,False
drzoot,htmx-skill,config.yaml,.yaml,1555,614,False
drzoot,htmx-skill,htmx_builder.py,.py,13893,3877,False
drzoot,htmx-skill,references/api.md,.md,20484,6277,False
drzoot,htmx-skill,references/attributes/hx-boost.md,.md,2205,1060,False
drzoot,htmx-skill,references/attributes/hx-confirm.md,.md,1106,565,False
drzoot,htmx-skill,references/attributes/hx-delete.md,.md,1062,498,False
drzoot,htmx-skill,references/attributes/hx-disable.md,.md,384,245,False
drzoot,htmx-skill,references/attributes/hx-disabled-elt.md,.md,2707,947,False
drzoot,htmx-skill,references/attributes/hx-disinherit.md,.md,1841,692,False
drzoot,htmx-skill,references/attributes/hx-encoding.md,.md,405,223,False
drzoot,htmx-skill,references/attributes/hx-ext.md,.md,977,472,False
drzoot,htmx-skill,references/attributes/hx-get.md,.md,1186,534,False
drzoot,htmx-skill,references/attributes/hx-headers.md,.md,1716,864,False
drzoot,htmx-skill,references/attributes/hx-history-elt.md,.md,638,377,False
drzoot,htmx-skill,references/attributes/hx-history.md,.md,741,396,False
drzoot,htmx-skill,references/attributes/hx-include.md,.md,2883,1103,False
drzoot,htmx-skill,references/attributes/hx-indicator.md,.md,3975,1517,False
drzoot,htmx-skill,references/attributes/hx-inherit.md,.md,1350,628,False
drzoot,htmx-skill,references/attributes/hx-on.md,.md,3782,1493,False
drzoot,htmx-skill,references/attributes/hx-params.md,.md,699,361,False
drzoot,htmx-skill,references/attributes/hx-patch.md,.md,835,392,False
drzoot,htmx-skill,references/attributes/hx-post.md,.md,845,394,False
drzoot,htmx-skill,references/attributes/hx-preserve.md,.md,1665,822,False
drzoot,htmx-skill,references/attributes/hx-prompt.md,.md,390,251,False
drzoot,htmx-skill,references/attributes/hx-push-url.md,.md,1517,710,False
drzoot,htmx-skill,references/attributes/hx-put.md,.md,832,392,False
drzoot,htmx-skill,references/attributes/hx-replace-url.md,.md,1516,663,False
drzoot,htmx-skill,references/attributes/hx-request.md,.md,654,364,False
drzoot,htmx-skill,references/attributes/hx-select-oob.md,.md,1466,616,False
drzoot,htmx-skill,references/attributes/hx-select.md,.md,626,345,False
drzoot,htmx-skill,references/attributes/hx-swap-oob.md,.md,4345,1702,False
drzoot,htmx-skill,references/attributes/hx-swap.md,.md,5721,2022,False
drzoot,htmx-skill,references/attributes/hx-sync.md,.md,3731,1278,False
drzoot,htmx-skill,references/attributes/hx-target.md,.md,1905,725,False
drzoot,htmx-skill,references/attributes/hx-trigger.md,.md,8500,3161,False
drzoot,htmx-skill,references/attributes/hx-validate.md,.md,391,247,False
drzoot,htmx-skill,references/attributes/hx-vals.md,.md,2128,1017,False
drzoot,htmx-skill,references/attributes/hx-vars.md,.md,1325,735,False
drzoot,htmx-skill,references/events.md,.md,23812,5345,False
drzoot,htmx-skill,references/examples/active-search.md,.md,16114,4759,False
drzoot,htmx-skill,references/examples/animations.md,.md,9734,2852,False
drzoot,htmx-skill,references/examples/async-auth.md,.md,1519,732,False
drzoot,htmx-skill,references/examples/bulk-update.md,.md,5189,1778,False
drzoot,htmx-skill,references/examples/click-to-edit.md,.md,3186,886,False
drzoot,htmx-skill,references/examples/click-to-load.md,.md,2754,1027,False
drzoot,htmx-skill,references/examples/confirm.md,.md,2827,1192,False
drzoot,htmx-skill,references/examples/delete-row.md,.md,3308,1178,False
drzoot,htmx-skill,references/examples/dialogs.md,.md,1615,571,False
drzoot,htmx-skill,references/examples/edit-row.md,.md,7386,2106,False
drzoot,htmx-skill,references/examples/file-upload-input.md,.md,2175,857,False
drzoot,htmx-skill,references/examples/file-upload.md,.md,1702,734,False
drzoot,htmx-skill,references/examples/infinite-scroll.md,.md,2949,1231,False
drzoot,htmx-skill,references/examples/inline-validation.md,.md,4622,1417,False
drzoot,htmx-skill,references/examples/keyboard-shortcuts.md,.md,1397,638,False
drzoot,htmx-skill,references/examples/lazy-load.md,.md,1323,553,False
drzoot,htmx-skill,references/examples/modal-bootstrap.md,.md,2958,1045,False
drzoot,htmx-skill,references/examples/modal-custom.md,.md,5770,1583,False
drzoot,htmx-skill,references/examples/modal-uikit.md,.md,4634,1614,False
drzoot,htmx-skill,references/examples/move-before/details.md,.md,2239,1196,False
drzoot,htmx-skill,references/examples/progress-bar.md,.md,6293,1766,False
drzoot,htmx-skill,references/examples/reset-user-input.md,.md,2383,879,False
drzoot,htmx-skill,references/examples/sortable.md,.md,4046,1369,False
drzoot,htmx-skill,references/examples/tabs-hateoas.md,.md,6195,1761,False
drzoot,htmx-skill,references/examples/tabs-javascript.md,.md,4707,1835,False
drzoot,htmx-skill,references/examples/update-other-content.md,.md,7194,2498,False
drzoot,htmx-skill,references/examples/value-select.md,.md,2826,936,False
drzoot,htmx-skill,references/examples/web-components.md,.md,2444,939,False
drzoot,htmx-skill,references/extensions/building.md,.md,962,455,False
drzoot,htmx-skill,references/extensions/head-support.md,.md,6270,2319,False
drzoot,htmx-skill,references/extensions/htmx-1-compat.md,.md,3511,1600,False
drzoot,htmx-skill,references/extensions/idiomorph.md,.md,3053,1406,False
drzoot,htmx-skill,references/extensions/preload.md,.md,9257,3744,False
drzoot,htmx-skill,references/extensions/response-targets.md,.md,7790,2918,False
drzoot,htmx-skill,references/extensions/sse.md,.md,12270,4253,False
drzoot,htmx-skill,references/extensions/ws.md,.md,12777,4430,False
drzoot,htmx-skill,references/headers/hx-location.md,.md,1652,802,False
drzoot,htmx-skill,references/headers/hx-push-url.md,.md,818,454,False
drzoot,htmx-skill,references/headers/hx-push.md,.md,84,74,False
drzoot,htmx-skill,references/headers/hx-redirect.md,.md,767,437,False
drzoot,htmx-skill,references/headers/hx-replace-url.md,.md,932,489,False
drzoot,htmx-skill,references/headers/hx-trigger.md,.md,2774,1117,False
dyzdyz010,gog,SKILL.md,.md,410,255,False
eojedred,bridge-monitor,SKILL.md,.md,241,155,False
eojedred,bridge-monitor,reference/README.md,.md,37,39,False
eojedred,bridge-monitor,scripts/main.py,.py,33,35,False
knuckles-team,servicenow-cilifecycle,SKILL.md,.md,923,420,False
ravnhq,platform-mobile,SKILL.md,.md,249,178,False
michealwayne,update-index-exports,SKILL.md,.md,548,309,False
miles990,evolve,00-getting-started/README.md,.md,696,478,False
miles990,evolve,00-getting-started/_base/init.md,.md,1948,1004,False
miles990,evolve,00-getting-started/_base/psb-setup.md,.md,3535,1802,False
miles990,evolve,00-getting-started/_base/version-check.md,.md,16610,2960,False
miles990,evolve,01-core/README.md,.md,848,444,False
miles990,evolve,01-core/_base/capability-assessment.md,.md,2962,1505,False
miles990,evolve,01-core/_base/goal-analysis.md,.md,14510,3721,False
miles990,evolve,01-core/_base/pdca-cycle.md,.md,4695,2558,False
miles990,evolve,01-core/_base/skill-acquisition.md,.md,8468,2594,False
miles990,evolve,02-checkpoints/README.md,.md,1922,1038,False
miles990,evolve,02-checkpoints/_base/cp0-north-star.md,.md,12477,2488,False
miles990,evolve,02-checkpoints/_base/cp0.5-worktree-setup.md,.md,12208,3033,False
miles990,evolve,02-checkpoints/_base/cp1-memory-search.md,.md,3342,1509,False
miles990,evolve,02-checkpoints/_base/cp1.5-consistency-check.md,.md,7458,3090,False
miles990,evolve,02-checkpoints/_base/cp2-build-test.md,.md,2412,809,False
miles990,evolve,02-checkpoints/_base/cp3-milestone-confirm.md,.md,7478,1529,False
miles990,evolve,02-checkpoints/_base/cp3.5-memory-sync.md,.md,2427,1292,False
miles990,evolve,02-checkpoints/_base/cp4-emergence-check.md,.md,1308,851,False
miles990,evolve,02-checkpoints/_base/cp5-failure-postmortem.md,.md,5931,3060,False
miles990,evolve,02-checkpoints/_base/cp6-project-health-check.md,.md,16162,2636,False
miles990,evolve,02-checkpoints/_base/cp6.5-worktree-completion.md,.md,19048,3004,False
miles990,evolve,03-memory/README.md,.md,1001,633,False
miles990,evolve,03-memory/_base/lifecycle.md,.md,3328,1303,False
miles990,evolve,03-memory/_base/operations.md,.md,6431,2729,False
miles990,evolve,03-memory/_base/retention-policy.md,.md,3784,1371,False
miles990,evolve,03-memory/_base/scope-detection.md,.md,7406,2765,False
miles990,evolve,03-memory/_base/structure.md,.md,3181,1542,False
miles990,evolve,04-emergence/README.md,.md,879,523,False
miles990,evolve,04-emergence/_base/emergence-levels.md,.md,3734,1792,False
miles990,evolve,04-emergence/_base/emergence-prompts.md,.md,2416,1285,False
miles990,evolve,04-emergence/_base/knowledge-distillation.md,.md,2078,1122,False
miles990,evolve,04-emergence/_base/multi-stage-routing.md,.md,1966,851,False
miles990,evolve,04-emergence/_base/skill-metrics.md,.md,1924,1099,False
miles990,evolve,05-integration/README.md,.md,2780,923,False
miles990,evolve,05-integration/_base/code-simplifier.md,.md,6682,2522,False
miles990,evolve,05-integration/_base/hooks.md,.md,2564,962,False
miles990,evolve,05-integration/_base/knowledge-acquisition.md,.md,8744,2665,False
miles990,evolve,05-integration/_base/memory-mcp.md,.md,5448,2423,False
miles990,evolve,05-integration/_base/pal-tools.md,.md,2294,1149,False
miles990,evolve,05-integration/_base/skill-ecosystem.md,.md,6763,2313,False
miles990,evolve,05-integration/_base/skill-integration.md,.md,5618,2193,False
miles990,evolve,05-integration/_base/spec-workflow.md,.md,2415,1166,False
miles990,evolve,06-scaling/README.md,.md,541,424,False
miles990,evolve,06-scaling/_base/isolated-environments.md,.md,8833,2911,False
miles990,evolve,06-scaling/_base/large-codebase.md,.md,4259,2142,False
miles990,evolve,99-evolution/README.md,.md,929,514,False
miles990,evolve,99-evolution/_base/self-correction.md,.md,2700,1358,False
miles990,evolve,99-evolution/_base/self-evolution.md,.md,3011,1682,False
miles990,evolve,SKILL.md,.md,7690,3815,False
miles990,evolve,skill-creator/SKILL.md,.md,4236,2137,False
miles990,evolve,skill-creator/scripts/convert-to-plugin.sh,.sh,4689,1557,False
miles990,evolve,skill-creator/scripts/publish-skill.sh,.sh,1538,747,False
miles990,evolve,skill-creator/scripts/validate-skill.sh,.sh,1508,563,False
miles990,evolve,skill-creator/templates/advanced-skill.md,.md,742,405,False
miles990,evolve,skill-creator/templates/basic-skill.md,.md,264,187,False
starlake-ai,console,SKILL.md,.md,187,127,False
aiskillstore,skill-developer,SKILL.md,.md,6664,2532,False
aiskillstore,skill-developer,skill-report.json,.json,12610,3473,False
xdg,commit,SKILL.md,.md,210,151,False
nickcrew,code-explanation,SKILL.md,.md,1193,593,False
nickcrew,code-explanation,references/explain.md,.md,5436,1971,False
finesssee,linear-git,SKILL.md,.md,842,391,False
zackkorman,security-review-3,SKILL.md,.md,741,454,False
largomst,ducksearch,SKILL.md,.md,1008,555,False
jzupnick,ai-chain-designer,SKILL.md,.md,1128,656,False
empathic,allow,SKILL.md,.md,2288,1056,False
chipagosfinest,engineering-catchall,SKILL.md,.md,580,310,False
thebeardedbearsas,testing-reactnative,SKILL.md,.md,288,182,False
a5c-ai,chain-of-thought-prompts,README.md,.md,532,283,False
a5c-ai,chain-of-thought-prompts,SKILL.md,.md,1206,587,False
ratacat,ankane-readme-writer,SKILL.md,.md,3424,1586,False
cmac4603,htmx-skill,LICENSE,,11357,3948,False
cmac4603,htmx-skill,README.md,.md,30,29,False
cmac4603,htmx-skill,SKILL.md,.md,17105,4066,False
cmac4603,htmx-skill,_post_SKILL.md,.md,267,182,False
cmac4603,htmx-skill,_pre_SKILL.md,.md,492,296,False
cmac4603,htmx-skill,config.yaml,.yaml,1555,614,False
cmac4603,htmx-skill,dot_gitignore,,4688,1928,False
cmac4603,htmx-skill,htmx_builder.py,.py,13893,3877,False
cmac4603,htmx-skill,references/api.md,.md,20484,6277,False
cmac4603,htmx-skill,references/attributes/hx-boost.md,.md,2205,1060,False
cmac4603,htmx-skill,references/attributes/hx-confirm.md,.md,1106,565,False
cmac4603,htmx-skill,references/attributes/hx-delete.md,.md,1062,498,False
cmac4603,htmx-skill,references/attributes/hx-disable.md,.md,384,245,False
cmac4603,htmx-skill,references/attributes/hx-disabled-elt.md,.md,2707,947,False
cmac4603,htmx-skill,references/attributes/hx-disinherit.md,.md,1841,692,False
cmac4603,htmx-skill,references/attributes/hx-encoding.md,.md,405,223,False
cmac4603,htmx-skill,references/attributes/hx-ext.md,.md,977,472,False
cmac4603,htmx-skill,references/attributes/hx-get.md,.md,1186,534,False
cmac4603,htmx-skill,references/attributes/hx-headers.md,.md,1716,864,False
cmac4603,htmx-skill,references/attributes/hx-history-elt.md,.md,638,377,False
cmac4603,htmx-skill,references/attributes/hx-history.md,.md,741,396,False
cmac4603,htmx-skill,references/attributes/hx-include.md,.md,2883,1103,False
cmac4603,htmx-skill,references/attributes/hx-indicator.md,.md,3975,1517,False
cmac4603,htmx-skill,references/attributes/hx-inherit.md,.md,1350,628,False
cmac4603,htmx-skill,references/attributes/hx-on.md,.md,3782,1493,False
cmac4603,htmx-skill,references/attributes/hx-params.md,.md,699,361,False
cmac4603,htmx-skill,references/attributes/hx-patch.md,.md,835,392,False
cmac4603,htmx-skill,references/attributes/hx-post.md,.md,845,394,False
cmac4603,htmx-skill,references/attributes/hx-preserve.md,.md,1665,822,False
cmac4603,htmx-skill,references/attributes/hx-prompt.md,.md,390,251,False
cmac4603,htmx-skill,references/attributes/hx-push-url.md,.md,1517,710,False
cmac4603,htmx-skill,references/attributes/hx-put.md,.md,832,392,False
cmac4603,htmx-skill,references/attributes/hx-replace-url.md,.md,1516,663,False
cmac4603,htmx-skill,references/attributes/hx-request.md,.md,654,364,False
cmac4603,htmx-skill,references/attributes/hx-select-oob.md,.md,1466,616,False
cmac4603,htmx-skill,references/attributes/hx-select.md,.md,626,345,False
cmac4603,htmx-skill,references/attributes/hx-swap-oob.md,.md,4345,1702,False
cmac4603,htmx-skill,references/attributes/hx-swap.md,.md,5721,2022,False
cmac4603,htmx-skill,references/attributes/hx-sync.md,.md,3731,1278,False
cmac4603,htmx-skill,references/attributes/hx-target.md,.md,1905,725,False
cmac4603,htmx-skill,references/attributes/hx-trigger.md,.md,8500,3161,False
cmac4603,htmx-skill,references/attributes/hx-validate.md,.md,391,247,False
cmac4603,htmx-skill,references/attributes/hx-vals.md,.md,2128,1017,False
cmac4603,htmx-skill,references/attributes/hx-vars.md,.md,1325,735,False
cmac4603,htmx-skill,references/events.md,.md,23812,5345,False
cmac4603,htmx-skill,references/examples/active-search.md,.md,16114,4759,False
cmac4603,htmx-skill,references/examples/animations.md,.md,9734,2852,False
cmac4603,htmx-skill,references/examples/async-auth.md,.md,1519,732,False
cmac4603,htmx-skill,references/examples/bulk-update.md,.md,5189,1778,False
cmac4603,htmx-skill,references/examples/click-to-edit.md,.md,3186,886,False
cmac4603,htmx-skill,references/examples/click-to-load.md,.md,2754,1027,False
cmac4603,htmx-skill,references/examples/confirm.md,.md,2827,1192,False
cmac4603,htmx-skill,references/examples/delete-row.md,.md,3308,1178,False
cmac4603,htmx-skill,references/examples/dialogs.md,.md,1615,571,False
cmac4603,htmx-skill,references/examples/edit-row.md,.md,7386,2106,False
cmac4603,htmx-skill,references/examples/file-upload-input.md,.md,2175,857,False
cmac4603,htmx-skill,references/examples/file-upload.md,.md,1702,734,False
cmac4603,htmx-skill,references/examples/infinite-scroll.md,.md,2949,1231,False
cmac4603,htmx-skill,references/examples/inline-validation.md,.md,4622,1417,False
cmac4603,htmx-skill,references/examples/keyboard-shortcuts.md,.md,1397,638,False
cmac4603,htmx-skill,references/examples/lazy-load.md,.md,1323,553,False
cmac4603,htmx-skill,references/examples/modal-bootstrap.md,.md,2958,1045,False
cmac4603,htmx-skill,references/examples/modal-custom.md,.md,5770,1583,False
cmac4603,htmx-skill,references/examples/modal-uikit.md,.md,4634,1614,False
cmac4603,htmx-skill,references/examples/move-before/details.md,.md,2239,1196,False
cmac4603,htmx-skill,references/examples/progress-bar.md,.md,6293,1766,False
cmac4603,htmx-skill,references/examples/reset-user-input.md,.md,2383,879,False
cmac4603,htmx-skill,references/examples/sortable.md,.md,4046,1369,False
